label,content,clean,norm,stop,token,stem
netral,"aplikasi teteng, klik apapun lelet kali",aplikasi teteng klik apapun lelet kali, aplikasi teteng klik apapun lelet kali , aplikasi teteng klik apapun lelet kali ,"['aplikasi', 'teteng', 'klik', 'apapun', 'lelet', 'kali']",aplikasi teteng klik apa lelet kali
positif,ok,ok, ok , ,[],
positif,sangat baik,sangat baik, sangat baik , baik ,['baik'],baik
netral,"langganan PLUS kok di berhentikan, ada apa ini saya cek out seperti biasa.",langganan plus kok di berhentikan ada apa ini saya cek out seperti biasa, langganan plus kok di berhentikan ada apa ini saya cek out seperti biasa , langganan plus kok berhentikan apa saya cek out biasa ,"['langganan', 'plus', 'kok', 'berhentikan', 'apa', 'saya', 'cek', 'out', 'biasa']",langgan plus kok henti apa saya cek out biasa
negatif,Susah dibuka,susah dibuka, susah dibuka , susah dibuka ,"['susah', 'dibuka']",susah buka
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
netral,jangan Pake Pengiriman JNT hapus kerjasamanya.....lelet banget....masih mending yang j lain lah,jangan pake pengiriman jnt hapus kerjasamanyalelet bangetmasih mending yang j lain lah, jangan pake pengiriman jnt hapus kerjasamanyalelet bangetmasih mending yang j lain lah , jangan pake pengiriman jnt hapus kerjasamanyalelet bangetmasih mending j lah ,"['jangan', 'pake', 'pengiriman', 'jnt', 'hapus', 'kerjasamanyalelet', 'bangetmasih', 'mending', 'j', 'lah']",jangan pake kirim jnt hapus kerjasamanyalelet bangetmasih mending j lah
positif,Mantappppp.....,mantappppp, mantappppp , mantappppp ,['mantappppp'],mantappppp
negatif,kenapa apl tokped lama2 sering error ya mau pilih pembayaran uda 24jam lbh aja gak bisa2 gimana mau belanja disini payah lama2 servernye jadi males dah sm tokped perbaikinlah segera biar belanja disini jd nyaman !!,kenapa apl tokped lama2 sering error ya mau pilih pembayaran uda 24jam lbh aja gak bisa2 gimana mau belanja disini payah lama2 servernye jadi males dah sm tokped perbaikinlah segera biar belanja disini jd nyaman, kenapa apl tokped lama2 sering error ya mau pilih pembayaran uda 24jam lbh aja tidak bisa2 gimana mau belanja disini payah lama2 servernye jadi males dah sm tokped perbaikinlah segera biar belanja disini jd nyaman , apl tokped lama2 sering error mau pilih pembayaran uda 24jam lbh aja bisa2 gimana mau belanja disini payah lama2 servernye jadi males dah sm tokped perbaikinlah segera biar belanja disini jd nyaman ,"['apl', 'tokped', 'lama2', 'sering', 'error', 'mau', 'pilih', 'pembayaran', 'uda', '24jam', 'lbh', 'aja', 'bisa2', 'gimana', 'mau', 'belanja', 'disini', 'payah', 'lama2', 'servernye', 'jadi', 'males', 'dah', 'sm', 'tokped', 'perbaikinlah', 'segera', 'biar', 'belanja', 'disini', 'jd', 'nyaman']",apl tokped lama2 sering error mau pilih bayar uda 24jam lbh aja bisa2 gimana mau belanja sini payah lama2 servernye jadi males dah sm tokped perbaikinlah segera biar belanja sini jd nyaman
negatif,knpa pengirimannya paket lelet sekali masa paket cod sj pesan pengirimannya mau 1bulan blom sampai juga status pengiramnya juga tdk apdet sm sekali,knpa pengirimannya paket lelet sekali masa paket cod sj pesan pengirimannya mau 1bulan blom sampai juga status pengiramnya juga tdk apdet sm sekali, knpa pengirimannya paket lelet sekali masa paket cod sj pesan pengirimannya mau 1bulan blom sampai juga status pengiramnya juga tidak apdet sm sekali , knpa pengirimannya paket lelet sekali masa paket cod sj pesan pengirimannya mau 1bulan blom status pengiramnya juga tidak apdet sm sekali ,"['knpa', 'pengirimannya', 'paket', 'lelet', 'sekali', 'masa', 'paket', 'cod', 'sj', 'pesan', 'pengirimannya', 'mau', '1bulan', 'blom', 'status', 'pengiramnya', 'juga', 'tidak', 'apdet', 'sm', 'sekali']",knpa kirim paket lelet sekali masa paket cod sj pesan kirim mau 1bulan blom status iram juga tidak apdet sm sekali
negatif,masak beli tasbih harga seratus ribu di kirim yg harga 8 ribu tolong toko pedia buat dzikir loh ini sek di tipu,masak beli tasbih harga seratus ribu di kirim yg harga 8 ribu tolong toko pedia buat dzikir loh ini sek di tipu, masak beli tasbih harga seratus ribu di kirim yang harga 8 ribu tolong toko pedia buat dzikir loh ini sek di tipu , masak beli tasbih harga seratus ribu kirim harga 8 ribu toko pedia buat dzikir loh sek tipu ,"['masak', 'beli', 'tasbih', 'harga', 'seratus', 'ribu', 'kirim', 'harga', '8', 'ribu', 'toko', 'pedia', 'buat', 'dzikir', 'loh', 'sek', 'tipu']",masak beli tasbih harga ratus ribu kirim harga 8 ribu toko dia buat dzikir loh sek tipu
positif,cepat dan mudah,cepat dan mudah, cepat dan mudah , cepat mudah ,"['cepat', 'mudah']",cepat mudah
negatif,pas bukak aplikasi langsung tuh di kasih roda putar beli satu barang dapat 500 ribu pas udah di beli langsung hilang kagak ada yg kata nya bonus rp 500 ribu penipu ini toped,pas bukak aplikasi langsung tuh di kasih roda putar beli satu barang dapat 500 ribu pas udah di beli langsung hilang kagak ada yg kata nya bonus rp 500 ribu penipu ini toped, pas bukak aplikasi langsung tuh di kasih roda putar beli satu barang dapat 500 ribu pas udah di beli langsung hilang kagak ada yang kata nya bonus rp 500 ribu penipu ini toped , pas bukak aplikasi langsung tuh kasih roda putar beli satu barang 500 ribu pas udah beli langsung hilang kagak yang kata nya bonus rp 500 ribu penipu toped ,"['pas', 'bukak', 'aplikasi', 'langsung', 'tuh', 'kasih', 'roda', 'putar', 'beli', 'satu', 'barang', '500', 'ribu', 'pas', 'udah', 'beli', 'langsung', 'hilang', 'kagak', 'yang', 'kata', 'nya', 'bonus', 'rp', '500', 'ribu', 'penipu', 'toped']",pas bukak aplikasi langsung tuh kasih roda putar beli satu barang 500 ribu pas udah beli langsung hilang kagak yang kata nya bonus rp 500 ribu tipu toped
negatif,"sayangnya beberapa toko tidak menyediakan kurir JNE, malah menggunakan jasa JNT, yang mana pelayanan di wilayah NTT ( kab. Ngada) sangat buruk, masih mending kalau paketnya COD kalau yang pembayaran sudah lunas pasti kecewa bila paket tiba di kota tujuan malahan paketnya didiamin di gudang sampai 3 hari alhasil paket dikirim kembali ke pengirim. ketika ditanya kok bisa begini? (alasannya paket terlalu banyak/malas ngantarinnya) sudah kepotong biaya pengiriman, kepotong juga biaya pengembalian",sayangnya beberapa toko tidak menyediakan kurir jne malah menggunakan jasa jnt yang mana pelayanan di wilayah ntt kab ngada sangat buruk masih mending kalau paketnya cod kalau yang pembayaran sudah lunas pasti kecewa bila paket tiba di kota tujuan malahan paketnya didiamin di gudang sampai 3 hari alhasil paket dikirim kembali ke pengirim ketika ditanya kok bisa begini alasannya paket terlalu banyakmalas ngantarinnya sudah kepotong biaya pengiriman kepotong juga biaya pengembalian, sayangnya beberapa toko tidak menyediakan kurir jne malah menggunakan jasa jnt yang mana pelayanan di wilayah ntt kab ngada sangat buruk masih mending kalau paketnya cod kalau yang pembayaran sudah lunas pasti kecewa bila paket tiba di kota tujuan malahan paketnya didiamin di gudang sampai 3 hari alhasil paket dikirim kembali ke pengirim ketika ditanya kok bisa begini alasannya paket terlalu banyakmalas ngantarinnya sudah kepotong biaya pengiriman kepotong juga biaya pengembalian , sayangnya toko menyediakan kurir jne malah menggunakan jasa jnt mana pelayanan wilayah ntt kab ngada buruk mending paketnya cod yang pembayaran lunas kecewa bila paket tiba kota tujuan malahan paketnya didiamin gudang 3 hari alhasil paket dikirim ke pengirim ditanya kok begini alasannya paket terlalu banyakmalas ngantarinnya kepotong biaya pengiriman kepotong biaya pengembalian ,"['sayangnya', 'toko', 'menyediakan', 'kurir', 'jne', 'malah', 'menggunakan', 'jasa', 'jnt', 'mana', 'pelayanan', 'wilayah', 'ntt', 'kab', 'ngada', 'buruk', 'mending', 'paketnya', 'cod', 'yang', 'pembayaran', 'lunas', 'kecewa', 'bila', 'paket', 'tiba', 'kota', 'tujuan', 'malahan', 'paketnya', 'didiamin', 'gudang', '3', 'hari', 'alhasil', 'paket', 'dikirim', 'ke', 'pengirim', 'ditanya', 'kok', 'begini', 'alasannya', 'paket', 'terlalu', 'banyakmalas', 'ngantarinnya', 'kepotong', 'biaya', 'pengiriman', 'kepotong', 'biaya', 'pengembalian']",sayang toko sedia kurir jne malah guna jasa jnt mana layan wilayah ntt kab ngada buruk mending paket cod yang bayar lunas kecewa bila paket tiba kota tuju malah paket amin gudang 3 hari alhasil paket kirim ke kirim tanya kok begini alas paket terlalu banyakmalas ngantarinnya potong biaya kirim potong biaya kembali
netral,sangat membantu,sangat membantu, sangat membantu , membantu ,['membantu'],bantu
negatif,"Ada 2 masalah yang saya temukan saat mengakses aplikasi tersebut, yaitu: 1. Pakai opsi Urutkan di bawah search bar tidak akurat malah mencari yang tidak sesuai dengan semua kata yang ada (bukan salah satu dari semua kata) di search bar. 2. Dulu bisa langsung masuk ke toko sesuai dengan kata yang saya ketik dalam search bar, sekarang malah harus lihat produk terlebih dahulu.",ada 2 masalah yang saya temukan saat mengakses aplikasi tersebut yaitu 1 pakai opsi urutkan di bawah search bar tidak akurat malah mencari yang tidak sesuai dengan semua kata yang ada bukan salah satu dari semua kata di search bar 2 dulu bisa langsung masuk ke toko sesuai dengan kata yang saya ketik dalam search bar sekarang malah harus lihat produk terlebih dahulu, ada 2 masalah yang saya temukan saat mengakses aplikasi tersebut yaitu 1 pakai opsi urutkan di bawah search bar tidak akurat malah mencari yang tidak sesuai dengan semua kata yang ada bukan salah satu dari semua kata di search bar 2 dulu bisa langsung masuk ke toko sesuai dengan kata yang saya ketik dalam search bar sekarang malah harus lihat produk terlebih dahulu , 2 masalah saya temukan mengakses aplikasi tersebut 1 pakai opsi urutkan bawah search bar akurat malah mencari tidak sesuai semua kata ada salah satu semua kata search bar 2 dulu langsung masuk toko sesuai kata saya ketik search bar sekarang malah lihat produk terlebih ,"['2', 'masalah', 'saya', 'temukan', 'mengakses', 'aplikasi', 'tersebut', '1', 'pakai', 'opsi', 'urutkan', 'bawah', 'search', 'bar', 'akurat', 'malah', 'mencari', 'tidak', 'sesuai', 'semua', 'kata', 'ada', 'salah', 'satu', 'semua', 'kata', 'search', 'bar', '2', 'dulu', 'langsung', 'masuk', 'toko', 'sesuai', 'kata', 'saya', 'ketik', 'search', 'bar', 'sekarang', 'malah', 'lihat', 'produk', 'terlebih']",2 masalah saya temu akses aplikasi sebut 1 pakai opsi urut bawah search bar akurat malah cari tidak sesuai semua kata ada salah satu semua kata search bar 2 dulu langsung masuk toko sesuai kata saya ketik search bar sekarang malah lihat produk lebih
negatif,"Ongkir makin mahal untuk pengiriman antar pulau, voucher promo sering tidak bisa digunakan, harga barang di Tokped kadang lebih mahal dari e-commerce sebelah padahal toko yang sama. Seller mulai pada kabur karena di Tokped lebih sepi pembeli.",ongkir makin mahal untuk pengiriman antar pulau voucher promo sering tidak bisa digunakan harga barang di tokped kadang lebih mahal dari ecommerce sebelah padahal toko yang sama seller mulai pada kabur karena di tokped lebih sepi pembeli, ongkir makin mahal untuk pengiriman antar pulau voucher promo sering tidak bisa digunakan harga barang di tokped kadang lebih mahal dari ecommerce sebelah padahal toko yang sama seller mulai pada kabur karena di tokped lebih sepi pembeli , ongkir makin mahal pengiriman antar pulau voucher promo sering bisa digunakan harga barang tokped kadang mahal ecommerce sebelah padahal toko sama seller mulai kabur di tokped sepi pembeli ,"['ongkir', 'makin', 'mahal', 'pengiriman', 'antar', 'pulau', 'voucher', 'promo', 'sering', 'bisa', 'digunakan', 'harga', 'barang', 'tokped', 'kadang', 'mahal', 'ecommerce', 'sebelah', 'padahal', 'toko', 'sama', 'seller', 'mulai', 'kabur', 'di', 'tokped', 'sepi', 'pembeli']",ongkir makin mahal kirim antar pulau voucher promo sering bisa guna harga barang tokped kadang mahal ecommerce belah padahal toko sama seller mulai kabur di tokped sepi beli
negatif,pesanan lebih sering gagal dikirim kapok belanja disini padahal duit dah masuk,pesanan lebih sering gagal dikirim kapok belanja disini padahal duit dah masuk, pesanan lebih sering gagal dikirim kapok belanja disini padahal duit dah masuk , pesanan sering gagal dikirim kapok belanja disini padahal duit dah masuk ,"['pesanan', 'sering', 'gagal', 'dikirim', 'kapok', 'belanja', 'disini', 'padahal', 'duit', 'dah', 'masuk']",pesan sering gagal kirim kapok belanja sini padahal duit dah masuk
positif,mudah dn murah,mudah dn murah, mudah dn murah , mudah dn murah ,"['mudah', 'dn', 'murah']",mudah dn murah
negatif,"gajelas ngasih promo gak jelas, gagal mulu tp gadikasih tau kenapanya kalo gak niat ngasih promo gausah",gajelas ngasih promo gak jelas gagal mulu tp gadikasih tau kenapanya kalo gak niat ngasih promo gausah, gajelas ngasih promo tidak jelas gagal mulu tp gadikasih tau kenapanya kalo tidak niat ngasih promo gausah , gajelas ngasih promo jelas gagal mulu tp gadikasih tau kenapanya kalo niat ngasih promo gausah ,"['gajelas', 'ngasih', 'promo', 'jelas', 'gagal', 'mulu', 'tp', 'gadikasih', 'tau', 'kenapanya', 'kalo', 'niat', 'ngasih', 'promo', 'gausah']",gajelas ngasih promo jelas gagal mulu tp gadikasih tau kenapa kalo niat ngasih promo gausah
negatif,akun nya jelek tidak bisa singkron dgn google sama nomer wa,akun nya jelek tidak bisa singkron dgn google sama nomer wa, akun nya jelek tidak bisa singkron dgn google sama nomer wa , akun nya jelek bisa singkron dgn google sama nomer wa ,"['akun', 'nya', 'jelek', 'bisa', 'singkron', 'dgn', 'google', 'sama', 'nomer', 'wa']",akun nya jelek bisa singkron dgn google sama nomer wa
positif,baik,baik, baik , ,[],
negatif,parah eror ga bs pasang produk ikln kenpa km harus di jual sih padhal aku sellu setia jualan di tokped skrang ga sperti dulu,parah eror ga bs pasang produk ikln kenpa km harus di jual sih padhal aku sellu setia jualan di tokped skrang ga sperti dulu, parah eror tidak bs pasang produk ikln kenpa km harus di jual sih padhal aku sellu setia jualan di tokped skrang tidak sperti dulu , parah eror bs pasang produk ikln kenpa km jual sih padhal aku sellu setia jualan di tokped skrang sperti dulu ,"['parah', 'eror', 'bs', 'pasang', 'produk', 'ikln', 'kenpa', 'km', 'jual', 'sih', 'padhal', 'aku', 'sellu', 'setia', 'jualan', 'di', 'tokped', 'skrang', 'sperti', 'dulu']",parah eror bs pasang produk ikln kenpa km jual sih padhal aku sellu setia jual di tokped skrang sperti dulu
positif,bagus tapi terus tingkatkan,bagus tapi terus tingkatkan, bagus tapi terus tingkatkan , bagus terus tingkatkan ,"['bagus', 'terus', 'tingkatkan']",bagus terus tingkat
netral,"Mending ngk usah di update deh,klo justru jadi ngk bisa masuk akun saya .",mending ngk usah di update dehklo justru jadi ngk bisa masuk akun saya, mending ngk usah di update dehklo justru jadi ngk bisa masuk akun saya , mending ngk usah update dehklo justru jadi ngk masuk akun ,"['mending', 'ngk', 'usah', 'update', 'dehklo', 'justru', 'jadi', 'ngk', 'masuk', 'akun']",mending ngk usah update dehklo justru jadi ngk masuk akun
negatif,"sejak update saya sebagai pembeli semakin sulit mengubungi pihak cfs, biasanya cfs fast respon sekarang jadi slow banget",sejak update saya sebagai pembeli semakin sulit mengubungi pihak cfs biasanya cfs fast respon sekarang jadi slow banget, sejak update saya sebagai pembeli semakin sulit mengubungi pihak cfs biasanya cfs fast respon sekarang jadi slow banget , sejak update sebagai pembeli semakin sulit mengubungi pihak cfs biasanya cfs fast respon sekarang jadi slow banget ,"['sejak', 'update', 'sebagai', 'pembeli', 'semakin', 'sulit', 'mengubungi', 'pihak', 'cfs', 'biasanya', 'cfs', 'fast', 'respon', 'sekarang', 'jadi', 'slow', 'banget']",sejak update bagai beli makin sulit ubung pihak cfs biasa cfs fast respon sekarang jadi slow banget
negatif,setelah diupdate aplikasi toped gak bisa dibuka kenapa?,setelah diupdate aplikasi toped gak bisa dibuka kenapa, setelah diupdate aplikasi toped tidak bisa dibuka kenapa , diupdate aplikasi toped bisa dibuka ,"['diupdate', 'aplikasi', 'toped', 'bisa', 'dibuka']",diupdate aplikasi toped bisa buka
positif,memudahkan belanja berbagai barang dari luar kota maupun dalam kota😊🫰,memudahkan belanja berbagai barang dari luar kota maupun dalam kota, memudahkan belanja berbagai barang dari luar kota maupun dalam kota , memudahkan belanja barang luar kota maupun kota ,"['memudahkan', 'belanja', 'barang', 'luar', 'kota', 'maupun', 'kota']",mudah belanja barang luar kota maupun kota
positif,Tokopedia oke,tokopedia oke, tokopedia oke , tokopedia oke ,"['tokopedia', 'oke']",tokopedia oke
negatif,"penjualnya banyak penipu .. gambar beda ama yg dikirim , palsuu .. ada yg dikirim komponen nggak lengkap juga .. tp tokonya aman² aja nggak kena sanksi atau apa kek .. di filter napa .. toko yang ratingnya banyak bintang jeleknya di blokir aja udah .. biar kapok ..",penjualnya banyak penipu gambar beda ama yg dikirim palsuu ada yg dikirim komponen nggak lengkap juga tp tokonya aman aja nggak kena sanksi atau apa kek di filter napa toko yang ratingnya banyak bintang jeleknya di blokir aja udah biar kapok, penjualnya banyak penipu gambar beda ama yang dikirim palsuu ada yang dikirim komponen tidak lengkap juga tp tokonya aman aja tidak kena sanksi atau apa kek di filter napa toko yang ratingnya banyak bintang jeleknya di blokir aja udah biar kapok , penjualnya penipu gambar beda ama dikirim palsuu dikirim komponen lengkap tp tokonya aman aja kena sanksi apa kek filter napa toko yang ratingnya bintang jeleknya blokir aja udah biar kapok ,"['penjualnya', 'penipu', 'gambar', 'beda', 'ama', 'dikirim', 'palsuu', 'dikirim', 'komponen', 'lengkap', 'tp', 'tokonya', 'aman', 'aja', 'kena', 'sanksi', 'apa', 'kek', 'filter', 'napa', 'toko', 'yang', 'ratingnya', 'bintang', 'jeleknya', 'blokir', 'aja', 'udah', 'biar', 'kapok']",jual tipu gambar beda ama kirim palsuu kirim komponen lengkap tp toko aman aja kena sanksi apa kek filter napa toko yang ratingnya bintang jelek blokir aja udah biar kapok
