label,content,clean,norm,stop,token,stem
netral,yu om yuu di ulu i love you UU u want to search the sp di k ko ini om mo,yu om yuu di ulu i love you uu u want to search the sp di k ko ini om mo, yu om yuu di ulu i love you uu u want to search the sp di k ko ini om mo , yu om yuu ulu i love you uu u want to search the sp k ko om mo ,"['yu', 'om', 'yuu', 'ulu', 'i', 'love', 'you', 'uu', 'u', 'want', 'to', 'search', 'the', 'sp', 'k', 'ko', 'om', 'mo']",yu om yuu ulu i love you uu u want to search the sp k ko om mo
negatif,"sejauh ini cuma lazada aplikasi e-commerce yg sellernya kebanyakan scammer (penipu), saran gw sih mending lo perketat sitem pendaftaran biar seller nakal atau scammer ini banyak berkurang",sejauh ini cuma lazada aplikasi ecommerce yg sellernya kebanyakan scammer penipu saran gw sih mending lo perketat sitem pendaftaran biar seller nakal atau scammer ini banyak berkurang, sejauh ini cuma lazada aplikasi ecommerce yang sellernya kebanyakan scammer penipu saran gw sih mending lo perketat sitem pendaftaran biar seller nakal atau scammer ini banyak berkurang , sejauh cuma lazada aplikasi ecommerce sellernya kebanyakan scammer penipu saran gw sih mending lo perketat sitem pendaftaran biar seller nakal scammer banyak berkurang ,"['sejauh', 'cuma', 'lazada', 'aplikasi', 'ecommerce', 'sellernya', 'kebanyakan', 'scammer', 'penipu', 'saran', 'gw', 'sih', 'mending', 'lo', 'perketat', 'sitem', 'pendaftaran', 'biar', 'seller', 'nakal', 'scammer', 'banyak', 'berkurang']",jauh cuma lazada aplikasi ecommerce sellernya banyak scammer tipu saran gw sih mending lo ketat sitem daftar biar seller nakal scammer banyak kurang
negatif,"aplikasi jelek, org gaada yg co tiba” udh ada keterangan dikirim, udh gitu iklan kucai ga dipencet tiba” ke aplikasi",aplikasi jelek org gaada yg co tiba udh ada keterangan dikirim udh gitu iklan kucai ga dipencet tiba ke aplikasi, aplikasi jelek org gaada yang co tiba udh ada keterangan dikirim udh gitu iklan kucai tidak dipencet tiba ke aplikasi , aplikasi jelek org gaada co tiba udh keterangan dikirim udh gitu iklan kucai dipencet tiba aplikasi ,"['aplikasi', 'jelek', 'org', 'gaada', 'co', 'tiba', 'udh', 'keterangan', 'dikirim', 'udh', 'gitu', 'iklan', 'kucai', 'dipencet', 'tiba', 'aplikasi']",aplikasi jelek org gaada co tiba udh terang kirim udh gitu iklan kucai pencet tiba aplikasi
positif,"selalu banyak promo dan banyak pilihan toko..lebih teliti lagi Gan,..suka kliru karena murah",selalu banyak promo dan banyak pilihan tokolebih teliti lagi gansuka kliru karena murah, selalu banyak promo dan banyak pilihan tokolebih teliti lagi gansuka kliru karena murah , selalu promo banyak pilihan tokolebih teliti gansuka kliru murah ,"['selalu', 'promo', 'banyak', 'pilihan', 'tokolebih', 'teliti', 'gansuka', 'kliru', 'murah']",selalu promo banyak pilih tokolebih teliti gansuka kliru murah
positif,gooood,gooood, gooood , gooood ,['gooood'],gooood
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
negatif,belanja di lazada sekarang. mahal. dah mah faylater nyh. ga berguna. sekark pindah lah ke tikotok aga miring harga nyh,belanja di lazada sekarang mahal dah mah faylater nyh ga berguna sekark pindah lah ke tikotok aga miring harga nyh, belanja di lazada sekarang mahal dah mah faylater nyh tidak berguna sekark pindah lah ke tikotok aga miring harga nyh , belanja lazada sekarang mahal dah mah faylater nyh berguna sekark pindah lah tikotok aga miring harga nyh ,"['belanja', 'lazada', 'sekarang', 'mahal', 'dah', 'mah', 'faylater', 'nyh', 'berguna', 'sekark', 'pindah', 'lah', 'tikotok', 'aga', 'miring', 'harga', 'nyh']",belanja lazada sekarang mahal dah mah faylater nyh guna sekark pindah lah tikotok aga miring harga nyh
negatif,kena tipu uang tidak bisa kembali ke rekening gitu kok ratingnya tinggi barang pesanan tidak datang,kena tipu uang tidak bisa kembali ke rekening gitu kok ratingnya tinggi barang pesanan tidak datang, kena tipu uang tidak bisa kembali ke rekening gitu kok ratingnya tinggi barang pesanan tidak datang , kena tipu uang bisa ke rekening gitu kok ratingnya tinggi barang pesanan datang ,"['kena', 'tipu', 'uang', 'bisa', 'ke', 'rekening', 'gitu', 'kok', 'ratingnya', 'tinggi', 'barang', 'pesanan', 'datang']",kena tipu uang bisa ke rekening gitu kok ratingnya tinggi barang pesan datang
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,bagus banget,bagus banget, bagus banget , bagus banget ,"['bagus', 'banget']",bagus banget
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,"belanja online di lazada mudah dan banyak promo dan bisa di tambah koin, semoga lazada tetap jaya",belanja online di lazada mudah dan banyak promo dan bisa di tambah koin semoga lazada tetap jaya, belanja online di lazada mudah dan banyak promo dan bisa di tambah koin semoga lazada tetap jaya , belanja online lazada mudah banyak promo bisa tambah koin semoga lazada tetap jaya ,"['belanja', 'online', 'lazada', 'mudah', 'banyak', 'promo', 'bisa', 'tambah', 'koin', 'semoga', 'lazada', 'tetap', 'jaya']",belanja online lazada mudah banyak promo bisa tambah koin moga lazada tetap jaya
positif,wow ternyata diskonnya besar-besaran 🙏🙏😊😊😊😊😊😊😊😊😊👍👍👍👍👍👍👍,wow ternyata diskonnya besarbesaran, wow ternyata diskonnya besarbesaran , wow ternyata diskonnya besarbesaran ,"['wow', 'ternyata', 'diskonnya', 'besarbesaran']",wow nyata diskon besarbesaran
negatif,"Tolong lah perbaiki ekspedisi, lama banget ga sampai-sampai kalo tau gini mending beli di apk sebelah",tolong lah perbaiki ekspedisi lama banget ga sampaisampai kalo tau gini mending beli di apk sebelah, tolong lah perbaiki ekspedisi lama banget tidak sampaisampai kalo tau gini mending beli di apk sebelah , lah perbaiki ekspedisi lama banget sampaisampai kalo tau gini mending beli apk sebelah ,"['lah', 'perbaiki', 'ekspedisi', 'lama', 'banget', 'sampaisampai', 'kalo', 'tau', 'gini', 'mending', 'beli', 'apk', 'sebelah']",lah baik ekspedisi lama banget sampaisampai kalo tau gin mending beli apk belah
negatif,kenapa lazada tidk ada COD cek dulu,kenapa lazada tidk ada cod cek dulu, kenapa lazada tidk ada cod cek dulu , lazada tidk cod cek dulu ,"['lazada', 'tidk', 'cod', 'cek', 'dulu']",lazada tidk cod cek dulu
positif,senang belanja di lazada,senang belanja di lazada, senang belanja di lazada , senang belanja lazada ,"['senang', 'belanja', 'lazada']",senang belanja lazada
positif,sangatlah membantu saya dalam membeli/berbelanja online,sangatlah membantu saya dalam membeliberbelanja online, sangatlah membantu saya dalam membeliberbelanja online , sangatlah membantu dalam membeliberbelanja online ,"['sangatlah', 'membantu', 'dalam', 'membeliberbelanja', 'online']",sangat bantu dalam membeliberbelanja online
positif,baik,baik, baik , ,[],
netral,ulasan bersifat publik serta menyertikkan infonya dan perangkat,ulasan bersifat publik serta menyertikkan infonya dan perangkat, ulasan bersifat publik serta menyertikkan infonya dan perangkat , ulasan bersifat publik menyertikkan infonya perangkat ,"['ulasan', 'bersifat', 'publik', 'menyertikkan', 'infonya', 'perangkat']",ulas sifat publik menyertikkan info perangkat
netral,terimakasih,terimakasih, terimakasih , terimakasih ,['terimakasih'],terimakasih
netral,jagan pernah putus tetaplah bersatu,jagan pernah putus tetaplah bersatu, jagan pernah putus tetaplah bersatu , jagan pernah putus tetaplah bersatu ,"['jagan', 'pernah', 'putus', 'tetaplah', 'bersatu']",jagan pernah putus tetap satu
positif,bagus ..pertahankan pelayanan yang terbaik,bagus pertahankan pelayanan yang terbaik, bagus pertahankan pelayanan yang terbaik , bagus pertahankan pelayanan terbaik ,"['bagus', 'pertahankan', 'pelayanan', 'terbaik']",bagus tahan layan baik
positif,belanja di lazada enak banyk pilihan mantap,belanja di lazada enak banyk pilihan mantap, belanja di lazada enak banyk pilihan mantap , belanja lazada enak banyk pilihan mantap ,"['belanja', 'lazada', 'enak', 'banyk', 'pilihan', 'mantap']",belanja lazada enak banyk pilih mantap
positif,baik👍,baik, baik , ,[],
positif,lengkap dan terpercaya,lengkap dan terpercaya, lengkap dan terpercaya , lengkap terpercaya ,"['lengkap', 'terpercaya']",lengkap percaya
positif,flatfom yang menawarkan harga jual termurah.. mantap lazada.. 👍,flatfom yang menawarkan harga jual termurah mantap lazada, flatfom yang menawarkan harga jual termurah mantap lazada , flatfom menawarkan harga jual termurah mantap lazada ,"['flatfom', 'menawarkan', 'harga', 'jual', 'termurah', 'mantap', 'lazada']",flatfom tawar harga jual murah mantap lazada
netral,menycoba,menycoba, menycoba , menycoba ,['menycoba'],menycoba
positif,"Aplikasinya bagus & cukup ringan dijalankan meski device hanya dg RAM 2GB, pelayanannya juga baik. Terima kasih banyak Lazada Indonesia",aplikasinya bagus cukup ringan dijalankan meski device hanya dg ram 2gb pelayanannya juga baik terima kasih banyak lazada indonesia, aplikasinya bagus cukup ringan dijalankan meski device hanya dg ram 2gb pelayanannya juga baik terima kasih banyak lazada indonesia , aplikasinya bagus cukup ringan dijalankan meski device dg ram 2gb pelayanannya baik terima kasih lazada indonesia ,"['aplikasinya', 'bagus', 'cukup', 'ringan', 'dijalankan', 'meski', 'device', 'dg', 'ram', '2gb', 'pelayanannya', 'baik', 'terima', 'kasih', 'lazada', 'indonesia']",aplikasi bagus cukup ringan jalan meski device dg ram 2gb layan baik terima kasih lazada indonesia
positif,"Voucher Dan Lazreward Sangat Menarik Sekali Untuk Potongan Belanja, Terima Kasih.",voucher dan lazreward sangat menarik sekali untuk potongan belanja terima kasih, voucher dan lazreward sangat menarik sekali untuk potongan belanja terima kasih , voucher lazreward menarik sekali potongan belanja terima kasih ,"['voucher', 'lazreward', 'menarik', 'sekali', 'potongan', 'belanja', 'terima', 'kasih']",voucher lazreward tarik sekali potong belanja terima kasih
positif,sangat puas buat berbelanja,sangat puas buat berbelanja, sangat puas buat berbelanja , puas buat berbelanja ,"['puas', 'buat', 'berbelanja']",puas buat belanja
positif,ok,ok, ok , ,[],
negatif,"aplikasi uda gak jelas,berpihak sama penjual yang penipu,kecewa",aplikasi uda gak jelasberpihak sama penjual yang penipukecewa, aplikasi uda tidak jelasberpihak sama penjual yang penipukecewa , aplikasi uda jelasberpihak sama penjual penipukecewa ,"['aplikasi', 'uda', 'jelasberpihak', 'sama', 'penjual', 'penipukecewa']",aplikasi uda jelasberpihak sama jual penipukecewa
positif,top,top, top , top ,['top'],top
positif,ok,ok, ok , ,[],
positif,ok...,ok, ok , ,[],
negatif,"sebenernya apk ini bagus, tapi kalo nemu iklan apk lazada di apk lain beeeh nyebelin bngt pdhl ga sentuh apa"" tb tb masuk ke apk lazada",sebenernya apk ini bagus tapi kalo nemu iklan apk lazada di apk lain beeeh nyebelin bngt pdhl ga sentuh apa tb tb masuk ke apk lazada, sebenernya apk ini bagus tapi kalo nemu iklan apk lazada di apk lain beeeh nyebelin bngt pdhl tidak sentuh apa tb tb masuk ke apk lazada , sebenernya apk bagus kalo nemu iklan apk lazada apk beeeh nyebelin bngt pdhl sentuh tb tb masuk apk lazada ,"['sebenernya', 'apk', 'bagus', 'kalo', 'nemu', 'iklan', 'apk', 'lazada', 'apk', 'beeeh', 'nyebelin', 'bngt', 'pdhl', 'sentuh', 'tb', 'tb', 'masuk', 'apk', 'lazada']",sebenernya apk bagus kalo nemu iklan apk lazada apk beeeh nyebelin bngt pdhl sentuh tb tb masuk apk lazada
netral,semoga ini bukan penipuan,semoga ini bukan penipuan, semoga ini bukan penipuan , semoga bukan penipuan ,"['semoga', 'bukan', 'penipuan']",moga bukan tipu
netral,♥️💕😊,,  ,  ,[],
positif,sangat ngebantu top banget,sangat ngebantu top banget, sangat ngebantu top banget , ngebantu top banget ,"['ngebantu', 'top', 'banget']",ngebantu top banget
negatif,belanja ribet ya cuma di lazada,belanja ribet ya cuma di lazada, belanja ribet ya cuma di lazada , belanja ribet cuma lazada ,"['belanja', 'ribet', 'cuma', 'lazada']",belanja ribet cuma lazada
netral,"baru pesan barang,,mudah2 sesuai gambar",baru pesan barangmudah2 sesuai gambar, baru pesan barangmudah2 sesuai gambar , pesan barangmudah2 sesuai gambar ,"['pesan', 'barangmudah2', 'sesuai', 'gambar']",pesan barangmudah2 sesuai gambar
positif,"lazada mantap, nyaman, aman & terpercaya...",lazada mantap nyaman aman terpercaya, lazada mantap nyaman aman terpercaya , lazada mantap nyaman aman terpercaya ,"['lazada', 'mantap', 'nyaman', 'aman', 'terpercaya']",lazada mantap nyaman aman percaya
negatif,debt Collectornya ngeri di sini. di teror terus sampe keluar kebun binatang,debt collectornya ngeri di sini di teror terus sampe keluar kebun binatang, debt collectornya ngeri di sini di teror terus sampe keluar kebun binatang , debt collectornya ngeri sini teror terus sampe keluar kebun binatang ,"['debt', 'collectornya', 'ngeri', 'sini', 'teror', 'terus', 'sampe', 'keluar', 'kebun', 'binatang']",debt collectornya ngeri sini teror terus sampe keluar kebun binatang
netral,"𝙲𝚊𝚛𝚊,𝙱𝚊𝚝𝚊𝚕𝚔𝚊𝚗 𝙿𝚎𝚗𝚐𝚊𝚓𝚞𝚊𝚗 Lazbon 𝙻𝚊𝚗𝚜𝚞𝚗𝚐 Hubungi O𐌇2l𝟳𝟳𐌇𐌇𝟯𝟱𐌇𝟰",lazbon hubungi o2l, lazbon hubungi o2l , lazbon hubungi o2l ,"['lazbon', 'hubungi', 'o2l']",lazbon hubung o2l
negatif,saya beli secara COD saja! kirim secara qrist tidak tahu caranya. SELAIN COD PEMBELIAN BATAL!,saya beli secara cod saja kirim secara qrist tidak tahu caranya selain cod pembelian batal, saya beli secara cod saja kirim secara qrist tidak tahu caranya selain cod pembelian batal , beli cod kirim qrist tahu caranya cod pembelian batal ,"['beli', 'cod', 'kirim', 'qrist', 'tahu', 'caranya', 'cod', 'pembelian', 'batal']",beli cod kirim qrist tahu cara cod beli batal
positif,mantap sekali,mantap sekali, mantap sekali , mantap sekali ,"['mantap', 'sekali']",mantap sekali
netral,"sy harap untuk slanjutnya jgn banyak iklan nya, mksh.",sy harap untuk slanjutnya jgn banyak iklan nya mksh, sy harap untuk slanjutnya jgn banyak iklan nya mksh , sy harap slanjutnya jgn iklan nya mksh ,"['sy', 'harap', 'slanjutnya', 'jgn', 'iklan', 'nya', 'mksh']",sy harap slanjutnya jgn iklan nya mksh
negatif,lazada plis dh apus aja expedisi ninja sumpah pengiriman ny lelet bgt gagal pengiriman terus pdhl brng udh sampe mana gk ada no kurir gk bsa hbungi kurirny,lazada plis dh apus aja expedisi ninja sumpah pengiriman ny lelet bgt gagal pengiriman terus pdhl brng udh sampe mana gk ada no kurir gk bsa hbungi kurirny, lazada plis dh apus aja expedisi ninja sumpah pengiriman ny lelet bgt gagal pengiriman terus pdhl brng udh sampe mana gk ada no kurir gk bsa hbungi kurirny , lazada plis dh apus aja expedisi ninja sumpah pengiriman ny lelet bgt gagal pengiriman terus pdhl brng udh sampe gk no kurir gk bsa hbungi kurirny ,"['lazada', 'plis', 'dh', 'apus', 'aja', 'expedisi', 'ninja', 'sumpah', 'pengiriman', 'ny', 'lelet', 'bgt', 'gagal', 'pengiriman', 'terus', 'pdhl', 'brng', 'udh', 'sampe', 'gk', 'no', 'kurir', 'gk', 'bsa', 'hbungi', 'kurirny']",lazada plis dh apus aja expedisi ninja sumpah kirim ny lelet bgt gagal kirim terus pdhl brng udh sampe gk no kurir gk bsa hbungi kurirny
negatif,"2x kena orderan fiktif , pdahal tidak merasa pesann. ada CO pesanan 2x dengan barang yamg sama , tetapi beda akun. tolong di tingkatkan lagi untuk kemanan sistemnya.",2x kena orderan fiktif pdahal tidak merasa pesann ada co pesanan 2x dengan barang yamg sama tetapi beda akun tolong di tingkatkan lagi untuk kemanan sistemnya, 2x kena orderan fiktif pdahal tidak merasa pesann ada co pesanan 2x dengan barang yamg sama tetapi beda akun tolong di tingkatkan lagi untuk kemanan sistemnya , 2x kena orderan fiktif pdahal merasa pesann co pesanan 2x barang yamg sama beda akun di tingkatkan untuk kemanan sistemnya ,"['2x', 'kena', 'orderan', 'fiktif', 'pdahal', 'merasa', 'pesann', 'co', 'pesanan', '2x', 'barang', 'yamg', 'sama', 'beda', 'akun', 'di', 'tingkatkan', 'untuk', 'kemanan', 'sistemnya']",2x kena order fiktif pdahal rasa pesann co pesan 2x barang yamg sama beda akun di tingkat untuk keman sistem
negatif,"kenapa akun gua di banned, padahal baru buat baru",kenapa akun gua di banned padahal baru buat baru, kenapa akun gua di banned padahal baru buat baru , akun gua banned padahal buat ,"['akun', 'gua', 'banned', 'padahal', 'buat']",akun gua banned padahal buat
negatif,"apk ganggu bgst, di aplikasi mana pun iklan nya lu mulu anying",apk ganggu bgst di aplikasi mana pun iklan nya lu mulu anying, apk ganggu bgst di aplikasi mana pun iklan nya lu mulu anying , apk ganggu bgst aplikasi pun iklan nya lu mulu anying ,"['apk', 'ganggu', 'bgst', 'aplikasi', 'pun', 'iklan', 'nya', 'lu', 'mulu', 'anying']",apk ganggu bgst aplikasi pun iklan nya lu mulu anying
positif,"lazada memang paling yang paling terbaik, semoga makin sukses, makin banyak pengguna, dan makin gampang dapat vouchernya, best of the best😍😍😍",lazada memang paling yang paling terbaik semoga makin sukses makin banyak pengguna dan makin gampang dapat vouchernya best of the best, lazada memang paling yang paling terbaik semoga makin sukses makin banyak pengguna dan makin gampang dapat vouchernya best of the best , lazada memang paling paling terbaik semoga makin sukses makin pengguna makin gampang vouchernya best of the best ,"['lazada', 'memang', 'paling', 'paling', 'terbaik', 'semoga', 'makin', 'sukses', 'makin', 'pengguna', 'makin', 'gampang', 'vouchernya', 'best', 'of', 'the', 'best']",lazada memang paling paling baik moga makin sukses makin guna makin gampang vouchernya best of the best
negatif,orang buka website malah kesini 🤮,orang buka website malah kesini, orang buka website malah kesini , orang buka website malah kesini ,"['orang', 'buka', 'website', 'malah', 'kesini']",orang buka website malah kesini
